Date,Open,High,Low,Close,Adj Close,Volume
2019-05-28,139.0,140.49000549316406,137.0500030517578,137.07000732421875,119.45819091796875,11919600
2019-05-29,135.88999938964844,135.88999938964844,128.52000427246094,131.3300018310547,114.4557113647461,23247400
2019-05-30,131.44000244140625,132.82000732421875,131.1699981689453,132.11000061035156,115.13548278808594,7360600
2019-05-31,131.52000427246094,132.0,129.61000061035156,131.14999389648438,114.298828125,7811000
2019-06-03,131.5,132.39999389648438,131.0399932861328,131.44000244140625,114.55158996582031,8434600
2019-06-04,132.60000610351562,134.3000030517578,132.5800018310547,133.72999572753906,116.5473403930664,6648900
2019-06-05,134.6999969482422,135.1300048828125,133.86000061035156,134.3800048828125,117.11383056640625,6860600
2019-06-06,134.89999389648438,137.66000366210938,134.58999633789062,136.67999267578125,119.1182861328125,9115800
2019-06-07,137.58999633789062,139.58999633789062,137.13999938964844,138.5500030517578,120.74803161621094,6533900
2019-06-10,138.60000610351562,139.14999389648438,137.60000610351562,139.02000427246094,121.15766906738281,4994700
2019-06-11,139.67999267578125,140.66000366210938,139.5,139.77999877929688,121.81999969482422,8230500
2019-06-12,140.3000030517578,142.91000366210938,140.3000030517578,141.67999267578125,123.47586059570312,9216500
2019-06-13,141.72000122070312,141.9499969482422,140.2100067138672,140.7100067138672,122.63050842285156,7500800
2019-06-14,141.22999572753906,141.49000549316406,140.0399932861328,140.08999633789062,122.09015655517578,6548100
2019-06-17,140.0,140.24000549316406,139.2100067138672,139.44000244140625,121.52367401123047,5562800
2019-06-18,140.55999755859375,140.92999267578125,139.7899932861328,140.22999572753906,122.21217346191406,7122700
2019-06-19,140.00999450683594,140.97000122070312,139.91000366210938,140.4499969482422,122.40391540527344,6393400
2019-06-20,141.25,142.39999389648438,141.0,142.2100067138672,123.93777465820312,7335800
2019-06-21,141.4600067138672,142.42999267578125,141.00999450683594,142.08999633789062,123.83318328857422,11272200
2019-06-24,142.4199981689453,143.6999969482422,142.08999633789062,143.05999755859375,124.6785888671875,5894700
2019-06-25,143.27000427246094,144.97999572753906,143.19000244140625,144.24000549316406,125.70694732666016,7517000
2019-06-26,143.85000610351562,143.85000610351562,140.75999450683594,141.85000610351562,123.62400817871094,7674100
2019-06-27,142.22999572753906,142.5,140.60000610351562,140.69000244140625,122.61308288574219,5233500
2019-06-28,140.74000549316406,141.10000610351562,138.50999450683594,139.27999877929688,121.3842544555664,12792400
2019-07-01,140.1999969482422,140.25999450683594,138.72000122070312,139.36000061035156,121.45394134521484,5872300
2019-07-02,139.22000122070312,140.02999877929688,138.69000244140625,140.02999877929688,122.03787231445312,4501200
2019-07-03,141.0,142.17999267578125,140.7899932861328,142.13999938964844,123.87679290771484,3436300
2019-07-05,141.74000549316406,141.86000061035156,140.3699951171875,140.57000732421875,122.50849151611328,4652400
2019-07-08,140.1199951171875,141.0800018310547,139.63999938964844,140.97000122070312,122.85710144042969,4078100
2019-07-09,141.4600067138672,142.47000122070312,140.91000366210938,141.41000366210938,123.2405776977539,4217400
2019-07-10,141.77999877929688,141.99000549316406,140.6699981689453,141.2100067138672,123.0662612915039,4874400
2019-07-11,140.94000244140625,141.2100067138672,139.02000427246094,140.11000061035156,122.10762023925781,5817400
2019-07-12,140.1199951171875,140.1199951171875,132.32000732421875,134.3000030517578,117.04410552978516,17780100
2019-07-15,135.38999938964844,136.36000061035156,134.4499969482422,134.7100067138672,117.40142059326172,10038200
2019-07-16,132.92999267578125,133.8300018310547,131.75,132.5,115.47539520263672,10214500
2019-07-17,132.49000549316406,133.5800018310547,131.41000366210938,131.86000061035156,114.91763305664062,8862100
2019-07-18,132.1300048828125,132.50999450683594,131.1699981689453,132.07000732421875,115.1006088256836,6203100
2019-07-19,132.25,132.38999938964844,130.19000244140625,130.30999755859375,113.5667724609375,8340200
2019-07-22,130.0,130.14999389648438,127.83999633789062,128.63999938964844,112.11135864257812,12624800
2019-07-23,128.61000061035156,129.4499969482422,128.16000366210938,128.83999633789062,112.28565216064453,5803600
2019-07-24,128.8800048828125,129.7899932861328,128.57000732421875,129.77999877929688,113.1048812866211,6838600
2019-07-25,130.05999755859375,131.52999877929688,129.6699981689453,131.1199951171875,114.27269744873047,8897800
2019-07-26,131.3000030517578,131.3000030517578,130.49000549316406,130.72999572753906,113.93282318115234,4894600
2019-07-29,131.0,133.30999755859375,130.2100067138672,133.02000427246094,115.92857360839844,7832000
2019-07-30,132.47000122070312,132.49000549316406,131.27000427246094,132.0800018310547,115.10932922363281,5509600
2019-07-31,131.63999938964844,132.0,130.17999267578125,130.22000122070312,113.48834228515625,8559200
2019-08-01,130.25999450683594,130.74000549316406,129.02000427246094,130.2899932861328,113.54933166503906,7870700
2019-08-02,130.86000061035156,131.47000122070312,129.77000427246094,131.07000732421875,114.22914123535156,6574900
2019-08-05,130.91000366210938,131.4600067138672,129.00999450683594,130.16000366210938,113.43605041503906,9480000
2019-08-06,130.33999633789062,131.22000122070312,129.58999633789062,130.77000427246094,113.96766662597656,7880600
2019-08-07,129.36000061035156,130.91000366210938,128.19000244140625,130.2100067138672,113.4796371459961,6771700
2019-08-08,130.97999572753906,131.9499969482422,130.22999572753906,131.67999267578125,114.76073455810547,5260500
2019-08-09,131.8000030517578,132.75999450683594,131.22999572753906,132.0399932861328,115.07450103759766,4677300
2019-08-12,131.5,132.6999969482422,131.2899932861328,131.92999267578125,114.97860717773438,6852100
2019-08-13,132.3000030517578,134.10000610351562,132.0,133.4199981689453,116.27716064453125,5013200
2019-08-14,132.52999877929688,132.5399932861328,130.1300048828125,130.25999450683594,113.52320098876953,7736200
2019-08-15,130.1699981689453,131.07000732421875,129.25,130.5399932861328,113.76721954345703,7251200
2019-08-16,131.47000122070312,131.6699981689453,130.60000610351562,131.36000061035156,114.48188018798828,5858900
2019-08-19,132.5,132.57000732421875,131.82000732421875,132.25,115.25748443603516,4958000
2019-08-20,131.9600067138672,132.66000366210938,130.4600067138672,130.60000610351562,113.81951141357422,7302000
2019-08-21,131.6999969482422,132.41000366210938,130.85000610351562,131.52999877929688,114.6300277709961,6912800
2019-08-22,131.60000610351562,132.1300048828125,130.8000030517578,131.27000427246094,114.40342712402344,7213500
2019-08-23,131.07000732421875,131.25999450683594,127.12999725341797,127.7300033569336,111.31827545166016,15714000
2019-08-26,127.41999816894531,128.0800018310547,126.62999725341797,127.80000305175781,112.21388244628906,8889500
2019-08-27,129.8800048828125,132.39999389648438,129.10000610351562,129.63999938964844,113.8294677734375,20183800
2019-08-28,127.86000061035156,128.8699951171875,127.01000213623047,128.67999267578125,112.9865493774414,9878800
2019-08-29,128.83999633789062,129.1999969482422,126.83000183105469,128.24000549316406,112.60021209716797,6749900
2019-08-30,128.27000427246094,129.10000610351562,127.62000274658203,128.36000061035156,112.70558166503906,7371100
2019-09-03,127.98999786376953,128.97999572753906,127.51000213623047,128.74000549316406,113.03923797607422,5710200
2019-09-04,129.49000549316406,129.58999633789062,128.0800018310547,128.86000061035156,113.1446304321289,4807200
2019-09-05,129.89999389648438,129.89999389648438,128.30999755859375,128.5800018310547,112.89875793457031,4754100
2019-09-06,128.8800048828125,129.22999572753906,128.07000732421875,128.2100067138672,112.57388305664062,6758300
2019-09-09,128.0,128.16000366210938,126.58999633789062,126.94999694824219,111.46754455566406,7684700
2019-09-10,127.33999633789062,129.5500030517578,126.33999633789062,129.5500030517578,113.75048828125,8239500
2019-09-11,129.86000061035156,131.27999877929688,129.0800018310547,131.1699981689453,115.17288208007812,6203600
2019-09-12,131.36000061035156,131.77000427246094,130.05999755859375,130.42999267578125,114.52313995361328,5250000
2019-09-13,131.3300018310547,131.57000732421875,129.9600067138672,130.77999877929688,114.83043670654297,5369800
2019-09-16,130.11000061035156,130.75,129.3300018310547,129.5399932861328,113.74166870117188,5101700
2019-09-17,129.60000610351562,130.5,129.11000061035156,129.6699981689453,113.85580444335938,4976400
2019-09-18,129.89999389648438,130.55999755859375,128.77999877929688,130.41000366210938,114.50558471679688,4373600
2019-09-19,129.6300048828125,131.19000244140625,129.36000061035156,130.11000061035156,114.2421646118164,4730100
2019-09-20,131.0,132.0,130.2899932861328,131.64999389648438,115.59432983398438,12053100
2019-09-23,131.02000427246094,132.0500030517578,130.49000549316406,131.74000549316406,115.67337799072266,5183700
2019-09-24,132.10000610351562,132.77999877929688,131.33999633789062,131.5500030517578,115.50655364990234,7102600
2019-09-25,131.5,131.57000732421875,130.22999572753906,130.99000549316406,115.01483154296875,4522900
2019-09-26,131.08999633789062,131.30999755859375,128.02999877929688,128.85000610351562,113.13584899902344,7545800
2019-09-27,128.61000061035156,129.39999389648438,126.69999694824219,128.60000610351562,112.91631317138672,6006500
2019-09-30,129.07000732421875,130.27999877929688,129.0,129.3800048828125,113.60118865966797,6552100
2019-10-01,130.02000427246094,130.8000030517578,129.77000427246094,129.99000549316406,114.13678741455078,7673000
2019-10-02,132.75999450683594,134.6999969482422,131.22000122070312,132.0,115.90167999267578,12051800
2019-10-03,131.63999938964844,132.3699951171875,130.00999450683594,131.19000244140625,115.19046020507812,6997600
2019-10-04,131.33999633789062,133.72000122070312,131.25,133.66000366210938,117.35920715332031,7233300
2019-10-07,133.08999633789062,133.82000732421875,132.13999938964844,133.16000366210938,116.92021942138672,5427200
2019-10-08,132.4499969482422,133.25999450683594,131.49000549316406,131.83999633789062,115.76119995117188,7870400
2019-10-09,131.13999938964844,131.25,128.52000427246094,129.22000122070312,113.46073150634766,7787700
2019-10-10,128.9499969482422,130.1199951171875,128.6300048828125,129.05999755859375,113.3202133178711,5119700
2019-10-11,131.13999938964844,132.6199951171875,130.82000732421875,131.3300018310547,115.31336975097656,7161400
2019-10-14,131.36000061035156,131.36000061035156,130.4199981689453,130.72000122070312,114.77777862548828,5700000
2019-10-15,133.0,134.25,132.10000610351562,132.83999633789062,116.63922119140625,10008800
2019-10-16,134.89999389648438,136.58999633789062,133.8000030517578,135.1699981689453,118.68507385253906,12434200
2019-10-17,135.9600067138672,137.49000549316406,135.64999389648438,136.1699981689453,119.56309509277344,8434000
2019-10-18,133.30999755859375,134.38999938964844,127.69999694824219,127.69999694824219,112.12606048583984,25868700
2019-10-21,128.6699981689453,129.6699981689453,127.05999755859375,128.02000427246094,112.40704345703125,13823600
2019-10-22,128.75999450683594,130.5399932861328,128.08999633789062,129.1999969482422,113.44312286376953,7613700
2019-10-23,129.66000366210938,130.47999572753906,129.07000732421875,129.89999389648438,114.05777740478516,6693400
2019-10-24,130.4199981689453,130.5800018310547,126.0999984741211,127.5,111.95046997070312,12111600
2019-10-25,127.83000183105469,129.10000610351562,127.30999755859375,128.35000610351562,112.69680786132812,6947300
2019-10-28,128.6199951171875,130.0,128.50999450683594,129.17999267578125,113.42558288574219,7876300
2019-10-29,129.6999969482422,129.97000122070312,128.55999755859375,129.1199951171875,113.37288665771484,4506300
2019-10-30,133.3000030517578,133.52999877929688,131.72999572753906,132.83999633789062,116.63922119140625,9627600
2019-10-31,132.3800048828125,132.83999633789062,130.88999938964844,132.0399932861328,115.93679809570312,7686700
2019-11-01,132.0500030517578,133.0,131.13999938964844,131.1999969482422,115.19922637939453,5541800
2019-11-04,131.8000030517578,131.9499969482422,130.08999633789062,130.22999572753906,114.34751892089844,6140300
2019-11-05,130.52999877929688,131.47000122070312,129.67999267578125,130.4199981689453,114.51435089111328,6257300
2019-11-06,130.4199981689453,131.47999572753906,129.6999969482422,130.9600067138672,114.98848724365234,5450000
2019-11-07,131.72999572753906,132.3800048828125,131.00999450683594,131.42999267578125,115.40116882324219,5873700
2019-11-08,131.3000030517578,133.0399932861328,130.97000122070312,133.0,116.77970886230469,5003000
2019-11-11,132.27000427246094,132.52000427246094,131.3300018310547,131.97999572753906,115.88409423828125,4371400
2019-11-12,132.0,132.08999633789062,131.02000427246094,131.35000610351562,115.3309326171875,5228700
2019-11-13,131.0399932861328,131.49000549316406,130.72000122070312,131.27000427246094,115.26068878173828,5885400
2019-11-14,131.02999877929688,131.36000061035156,130.13999938964844,130.9600067138672,114.98848724365234,4217500
2019-11-15,131.25,134.97000122070312,130.77999877929688,134.94000244140625,118.48310852050781,10495100
2019-11-18,134.22000122070312,135.69000244140625,132.66000366210938,134.8300018310547,118.38651275634766,9291800
2019-11-19,135.0,135.19000244140625,134.2100067138672,134.82000732421875,118.37775421142578,5192200
