Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-07 09:30:00-04:00,15.455499649047852,15.663999557495117,15.388999938964844,15.599000930786133,15.599000930786133,15023955
2022-07-07 10:30:00-04:00,15.597000122070312,15.717999458312988,15.525999069213867,15.592000007629395,15.592000007629395,7998635
2022-07-07 11:30:00-04:00,15.592860221862793,15.8125,15.577000617980957,15.79900074005127,15.79900074005127,6448581
2022-07-07 12:30:00-04:00,15.800000190734863,15.82384967803955,15.763999938964844,15.78600025177002,15.78600025177002,3985454
2022-07-07 13:30:00-04:00,15.78600025177002,15.944999694824219,15.777999877929688,15.923009872436523,15.923009872436523,3900056
2022-07-07 14:30:00-04:00,15.925000190734863,15.927999496459961,15.836000442504883,15.87299919128418,15.87299919128418,4949583
2022-07-07 15:30:00-04:00,15.87299919128418,15.916000366210938,15.808000564575195,15.864999771118164,15.864999771118164,4850525
2022-07-08 09:30:00-04:00,15.430000305175781,15.696001052856445,15.388999938964844,15.623720169067383,15.623720169067383,12725880
2022-07-08 10:30:00-04:00,15.625,16.036991119384766,15.616999626159668,16.000999450683594,16.000999450683594,7846144
2022-07-08 11:30:00-04:00,16.003000259399414,16.011999130249023,15.644000053405762,15.645840644836426,15.645840644836426,5820271
2022-07-08 12:30:00-04:00,15.644000053405762,15.730000495910645,15.541999816894531,15.72400951385498,15.72400951385498,5814052
2022-07-08 13:30:00-04:00,15.72700023651123,15.871000289916992,15.696001052856445,15.867300033569336,15.867300033569336,4794492
2022-07-08 14:30:00-04:00,15.867979049682617,15.928998947143555,15.767999649047852,15.788999557495117,15.788999557495117,4785936
2022-07-08 15:30:00-04:00,15.789999008178711,15.875999450683594,15.771000862121582,15.838000297546387,15.838000297546387,3662738
2022-07-11 09:30:00-04:00,15.525999069213867,15.526989936828613,15.038009643554688,15.130599975585938,15.130599975585938,13110956
2022-07-11 10:30:00-04:00,15.130000114440918,15.308000564575195,15.119999885559082,15.22599983215332,15.22599983215332,6718030
2022-07-11 11:30:00-04:00,15.22599983215332,15.266000747680664,15.142000198364258,15.219500541687012,15.219500541687012,3642919
2022-07-11 12:30:00-04:00,15.218999862670898,15.330999374389648,15.197999954223633,15.319999694824219,15.319999694824219,3882418
2022-07-11 13:30:00-04:00,15.320500373840332,15.37090015411377,15.24799919128418,15.250999450683594,15.250999450683594,4203512
2022-07-11 14:30:00-04:00,15.251500129699707,15.255000114440918,15.078999519348145,15.14799976348877,15.14799976348877,4414773
2022-07-11 15:30:00-04:00,15.14900016784668,15.196001052856445,15.097000122070312,15.153999328613281,15.153999328613281,4016565
2022-07-12 09:30:00-04:00,15.267999649047852,15.430999755859375,14.87700080871582,15.011011123657227,15.011011123657227,13226959
2022-07-12 10:30:00-04:00,15.011999130249023,15.26298999786377,15.000999450683594,15.241498947143555,15.241498947143555,6759839
2022-07-12 11:30:00-04:00,15.242999076843262,15.355000495910645,15.217999458312988,15.274999618530273,15.274999618530273,5162401
2022-07-12 12:30:00-04:00,15.275500297546387,15.309000015258789,15.14799976348877,15.175000190734863,15.175000190734863,3855518
2022-07-12 13:30:00-04:00,15.174209594726562,15.277999877929688,15.163999557495117,15.272000312805176,15.272000312805176,3081856
2022-07-12 14:30:00-04:00,15.27400016784668,15.282000541687012,15.039999008178711,15.04900074005127,15.04900074005127,6281994
2022-07-12 15:30:00-04:00,15.04900074005127,15.112770080566406,14.982000350952148,15.083999633789062,15.083999633789062,4801205
2022-07-13 09:30:00-04:00,14.703999519348145,15.005000114440918,14.464999198913574,14.991999626159668,14.991999626159668,17300912
2022-07-13 10:30:00-04:00,14.992999076843262,15.375,14.949999809265137,15.147870063781738,15.147870063781738,9699832
2022-07-13 11:30:00-04:00,15.14799976348877,15.26099967956543,15.064000129699707,15.17693042755127,15.17693042755127,6555929
2022-07-13 12:30:00-04:00,15.177999496459961,15.344990730285645,15.157999992370605,15.255000114440918,15.255000114440918,4508306
2022-07-13 13:30:00-04:00,15.252009391784668,15.332000732421875,15.155000686645508,15.311500549316406,15.311500549316406,4400816
2022-07-13 14:30:00-04:00,15.313000679016113,15.328689575195312,15.175999641418457,15.201009750366211,15.201009750366211,3910320
2022-07-13 15:30:00-04:00,15.200750350952148,15.217999458312988,15.13800048828125,15.161999702453613,15.161999702453613,3970282
2022-07-14 09:30:00-04:00,15.107999801635742,15.192998886108398,14.753000259399414,14.830999374389648,14.830999374389648,11595341
2022-07-14 10:30:00-04:00,14.829999923706055,15.003999710083008,14.727999687194824,14.95099925994873,14.95099925994873,6893468
2022-07-14 11:30:00-04:00,14.947999954223633,15.110000610351562,14.911999702453613,15.017999649047852,15.017999649047852,4375873
2022-07-14 12:30:00-04:00,15.019500732421875,15.210000991821289,14.952380180358887,15.18883991241455,15.18883991241455,3762841
2022-07-14 13:30:00-04:00,15.187398910522461,15.421000480651855,15.152000427246094,15.403999328613281,15.403999328613281,6705624
